,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
162,"Hanes Womens Originals Long-Sleeve T-Shirt, Tri-Blend Lightweight Jersey Tee, Curved Hem, Available In Plus","INR 1,425.86",INR 587.12,4.0,46,https://m.media-amazon.com/images/I/71f4Q-Sah5L._AC_UL320_.jpg
30,GAP Men's Everyday Soft Crewneck T-Shirt Tee,INR 670.99,INR 603.89,4.5,"1,149",https://m.media-amazon.com/images/I/61iYXPK52+L._AC_UL320_.jpg
34,GAP Men's Everyday Soft Logo Tee,"INR 2,096.01",INR 629.06,4.7,291,https://m.media-amazon.com/images/I/71V8+y9eLKL._AC_UL320_.jpg
174,"Hanes Mens T-Shirt, Originals Lightweight Cotton Tee, Crewneck T-Shirt For Men, Available In Tall","INR 1,174.24",INR 629.06,4.4,500,https://m.media-amazon.com/images/I/71rYo8AoeOL._AC_UL320_.jpg
14,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men 2024 Graphics","INR 2,096.85",INR 629.06,4.2,21,https://m.media-amazon.com/images/I/71CcsDt5yfL._AC_UL320_.jpg
8,Hanes mens Originals Lightweight Tri-Blend Crewneck T-Shirts,"INR 1,425.86",INR 670.15,4.2,"1,440",https://m.media-amazon.com/images/I/71OqWomYAaL._AC_UL320_.jpg
234,AUTOMET Womens Tops T Shirts Short Sleeve Tees Fashion Trendy Lightweight Basic Soft Casual Summer Outfits Comfy Clothes 2024,"INR 1,676.64",INR 670.15,4.2,85,https://m.media-amazon.com/images/I/71WfG0Owk9L._AC_UL320_.jpg
2,"Russell Athletic Men's Dri-Power Cotton Blend Short Sleeve Tees, Moisture Wicking, Odor Protection, UPF 30+, Sizes S-4x",INR 921.78,INR 723.83,4.4,"1,573",https://m.media-amazon.com/images/I/71r5LBxyPiL._AC_UL320_.jpg
223,"Men's Compression Shirts, Workout Tops Short Sleeve Athletic Base Layer T-Shirts Sports Gear Gym Shirt for Running","INR 1,005.65",INR 837.90,4.3,282,https://m.media-amazon.com/images/I/51lhqpaghRL._AC_UL320_.jpg
46,"Hanes Women's Perfect-t V-neck T-shirt, Ring-spun Cotton Short Sleeve Tee for Women","INR 1,174.24",INR 838.74,4.2,"17,979",https://m.media-amazon.com/images/I/81HZCIxRHiL._AC_UL320_.jpg
60,"Hanes Women's Perfect-t V-neck T-shirt, Ring-spun Cotton Short Sleeve Tee for Women","INR 1,174.24",INR 838.74,4.2,"17,979",https://m.media-amazon.com/images/I/81HZCIxRHiL._AC_UL320_.jpg
224,"Hanes Originals Womens Tri-Blend Relaxed Fit T-Shirt, Oversized Lightweight Tee, Available in Plus Size","INR 1,341.98",INR 922.61,4.2,948,https://m.media-amazon.com/images/I/71-uyFLRE0L._AC_UL320_.jpg
