,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
105,French Toast Women's Short Sleeve Stretch Pique Polo Shirt,"INR 1,508.81",INR 821.54,4.2 out of 5 stars,754,https://m.media-amazon.com/images/I/61sVgOI7HGL._AC_UL320_.jpg
106,Real Essentials 3 Pack: Men’s Big & Tall Tech Stretch Long-Sleeve & Short-Sleeve Dry-Fit T-Shirt (3XT-5XT),No MRP found,"INR 2,768.39",4.4 out of 5 stars,"6,269",https://m.media-amazon.com/images/I/81yEJvSbWdL._AC_UL320_.jpg
107,AUTOMET Women Tops Casual Basic T Shirts Loose Fit Crewneck Short Sleeve Summer Outfits,No MRP found,"INR 1,509.65",4.4 out of 5 stars,649,https://m.media-amazon.com/images/I/71r7WDzyLaL._AC_UL320_.jpg
108,COOFANDY Men's Casual Button Down Shirts Short Sleeve Textured Summer Beach Shirt with Pocket,"INR 2,348.81","INR 1,677.48",4.3 out of 5 stars,407,https://m.media-amazon.com/images/I/71+PHD2GVlL._AC_UL320_.jpg
109,ANRABESS Women’s Short Sleeve Summer T Shirts Crew Neck Slim Fit Basic Tee 2024 Going Out Crop Tops Y2k Outfits,"INR 1,257.90",INR 838.32,4.3 out of 5 stars,353,https://m.media-amazon.com/images/I/71pLbvEJ8dL._AC_UL320_.jpg
110,COOFANDY Men's Oxford Shirt Long Sleeve Casual Button Down Shirts Regular Fit Dress Shirts,"INR 2,852.30","INR 2,348.81",3.9 out of 5 stars,261,https://m.media-amazon.com/images/I/71Hs2sZRWLL._AC_UL320_.jpg
111,Grunt Style Your Feelings T-Shirt,No MRP found,"INR 2,348.81",4.8 out of 5 stars,"5,930",https://m.media-amazon.com/images/I/61oeqXogYUL._AC_UL320_.jpg
112,"Amazon Essentials Men's T-Shirt Regular-Fit Short-Sleeve Crewneck, Pack of 2","INR 1,669.93","INR 1,401.40",4.4 out of 5 stars,"1,598",https://m.media-amazon.com/images/I/61vlSPxgGWL._AC_UL320_.jpg
113,Under Armour Womens Tech V-Neck Twist Short-Sleeve T-Shirt,"INR 2,097.06","INR 1,678.32",4.6 out of 5 stars,"20,022",https://m.media-amazon.com/images/I/71q8U1F0y+L._AC_UL320_.jpg
114,PUMIEY Women's Crew Neck Short Sleeve Tops Double Lined Slim Fit T Shirts Basic Tee Smoke Cloud Pro Collection,"INR 2,013.14","INR 1,677.48",4.2 out of 5 stars,"1,310",https://m.media-amazon.com/images/I/717zh5yph7L._AC_UL320_.jpg
115,PJ PAUL JONES Men's Linen Shirts Short Sleeve Casual Button Down Shirts Summer Beach Shirt with Pocket,No MRP found,INR 838.32,3.6 out of 5 stars,68,https://m.media-amazon.com/images/I/915PJVpSYPL._AC_UL320_.jpg
116,MEROKEETY Women's Casual Cap Sleeve T Shirts Basic Summer Tops Loose Solid Color Blouse,No MRP found,"INR 1,593.56",4.2 out of 5 stars,"7,281",https://m.media-amazon.com/images/I/71t4coYJS9L._AC_UL320_.jpg
117,Amazon Essentials Men's Short-Sleeve Stain and Wrinkle-Resistant Work Shirt,No MRP found,"INR 1,669.93",4.3 out of 5 stars,"4,364",https://m.media-amazon.com/images/I/817XVTYUykL._AC_UL320_.jpg
118,Dokotoo Women's Casual Round Neck Basic Pleated Tops Short Sleeve Loose Fit Curved Keyhole Back Chiffon Blouses Tshirts,"INR 1,668.25","INR 1,334.26",4.2 out of 5 stars,483,https://m.media-amazon.com/images/I/71RUE6BdwqL._AC_UL320_.jpg
119,AUTOMET Womens Long Sleeve Shirts Lace Tops Business Casual Fall Fashion Outfits Clothes 2024 Knitted Y2k Blouses,"INR 1,257.90","INR 1,006.15",4.3 out of 5 stars,92,https://m.media-amazon.com/images/I/710ErH56XQL._AC_UL320_.jpg
